MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs,phase,uJy_clip,duJy_plot,uplim
59592.601954,-20.87,0.841,-16,14,o,0,1.3,195.70711,1.82167,10156.71,7027.84,3.3,3.23,-84.9,-0.407,19.23,20.87,01a59592o0862o,0.9008086583632039,-16.0,14.0,False
59592.605677,-22.344,3.278,-4,14,o,0,1.18,195.70711,1.82167,10137.72,6988.06,3.28,3.16,-82.8,-0.413,19.23,20.9,01a59592o0870o,0.9580450756929082,-4.0,14.0,False
59592.60844,22.545,4.125,4,14,o,0,1.03,195.70711,1.82167,10199.01,7064.24,3.15,3.05,-81.7,-0.42,19.3,20.92,01a59592o0876o,0.0005227069700308782,4.0,14.0,False
59592.622199,22.404,3.588,4,14,o,0,1.15,195.70711,1.82167,10223.59,6942.79,3.31,3.17,-72.9,-0.411,19.23,20.95,01a59592o0905o,0.21204993376375583,4.0,14.0,False
59595.053774,20.306,0.932,27,26,o,0,0.94,195.70711,1.82167,7277.65,5306.2,2.89,2.17,-85.1,-0.463,18.72,19.62,03a59595o0017o,0.5944408571462805,27.0,26.0,False
59595.057056,-20.156,0.735,-32,23,o,0,1.05,195.70711,1.82167,7257.28,5288.98,2.94,2.03,-85.3,-0.452,18.72,19.68,03a59595o0024o,0.6448974570579251,-32.0,23.0,False
59595.062667,21.491,2.449,9,22,o,0,0.91,195.70711,1.82167,7310.61,5401.77,2.63,2.03,-83.3,-0.491,18.85,19.77,03a59595o0036o,0.7311594870136363,9.0,22.0,False
59595.078704,-21.294,1.6,-11,18,o,0,0.89,195.70711,1.82167,7324.47,5380.06,2.66,1.94,-83.7,-0.465,19.0,20.16,03a59595o0070o,0.9777080834105483,-11.0,18.0,False
59596.547039,-19.771,0.663,-45,30,o,0,1.19,195.70711,1.82167,10138.8,7039.81,2.79,2.63,-77.9,-0.467,18.71,19.39,01a59596o0765o,0.5515020138251888,-45.0,30.0,False
59596.550261,-20.789,1.604,-18,28,o,0,1.2,195.70711,1.82167,10120.57,7002.56,2.77,2.62,-80.1,-0.478,18.76,19.41,01a59596o0772o,0.6010361896295205,-18.0,28.0,False
59596.553484,-19.863,0.76,-41,31,o,0,0.92,195.70711,1.82167,10181.78,7076.88,2.89,2.76,-78.4,-0.457,18.7,19.42,01a59596o0779o,0.6505857391745671,-41.0,30.0,True
59596.554873,-20.965,2.068,-15,31,o,0,1.04,195.70711,1.82167,48.58,7242.6,2.93,2.53,-50.6,-0.436,18.72,19.46,01a59596o0782o,0.6719398578684895,-15.0,30.0,True
59596.559946,20.83,1.13,17,19,o,0,1.8,195.70711,1.82167,69.62,7125.3,2.79,2.44,-51.0,-0.446,18.75,19.48,01a59596o0793o,0.7499308181160972,17.0,19.0,False
59596.564094,19.808,0.753,43,33,o,0,0.79,195.70711,1.82167,10206.16,6958.62,2.86,2.76,87.7,-0.448,18.75,19.47,01a59596o0802o,0.8137010730124243,43.0,30.0,True
59599.079118,-21.238,1.986,-12,23,o,0,1.23,195.70711,1.82167,1079.97,8617.34,2.55,1.99,89.2,-0.422,18.67,19.17,03a59599o0563o,0.47901485095828683,-12.0,23.0,False
59599.082488,-20.635,1.111,-20,22,o,0,1.47,195.70711,1.82167,1070.13,8579.57,2.44,1.98,88.3,-0.427,18.63,19.15,03a59599o0569o,0.5308243396054004,-20.0,22.0,False
59599.0881,-21.751,3.488,-7,25,o,0,0.93,195.70711,1.82167,1121.42,8659.44,2.62,2.1,-89.8,-0.408,18.63,19.19,03a59599o0581o,0.6171017433018264,-7.0,25.0,False
59600.583235,19.958,0.77,38,29,o,0,0.82,195.70711,1.82167,9897.03,3141.11,3.12,2.9,-47.4,-0.46,18.62,19.44,01a59600o0843o,0.6029117853857334,38.0,29.0,False
59600.590528,-19.997,0.814,-36,30,o,0,0.98,195.70711,1.82167,9877.42,3096.93,3.26,3.03,-56.2,-0.478,18.54,19.44,01a59600o0858o,0.7150324384987863,-36.0,30.0,False
59600.595615,21.152,2.115,13,27,o,0,0.98,195.70711,1.82167,9938.62,3173.48,3.07,2.8,-58.1,-0.481,18.65,19.46,01a59600o0869o,0.7932386310045427,13.0,27.0,False
59600.601162,-19.562,0.449,-54,24,o,0,1.27,195.70711,1.82167,9959.05,3055.12,3.05,2.81,-60.1,-0.484,18.69,19.46,01a59600o0881o,0.8785167418900818,-54.0,24.0,False
59604.567511,20.056,0.57,34,20,o,0,0.98,195.70711,1.82167,9894.06,3140.89,2.88,2.69,-55.0,-0.483,19.0,20.06,01a59604o0796o,0.8561172092836571,34.0,20.0,False
59604.57175,-20.094,0.606,-33,20,o,0,0.95,195.70711,1.82167,9875.63,3101.87,2.86,2.66,-41.3,-0.498,19.03,20.04,01a59604o0805o,0.9212864741375977,-33.0,20.0,False
59604.595379,-23.231,9.9,-2,18,o,0,0.96,195.70711,1.82167,9943.61,3173.8,2.89,2.62,-61.0,-0.504,19.06,20.1,01a59604o0855o,0.28455247044341203,-2.0,18.0,False
59604.598623,21.357,1.944,10,20,o,0,0.96,195.70711,1.82167,9963.27,3053.97,2.97,2.71,-57.0,-0.488,19.02,20.1,01a59604o0862o,0.334424868431611,10.0,20.0,False
59605.337824,21.633,2.735,8,22,o,0,1.03,195.70711,1.82167,8185.4,2825.1,3.99,2.21,12.2,-0.313,18.67,20.01,04a59605o0681o,0.6987055314079504,8.0,22.0,False
59605.340622,19.505,0.405,57,23,o,0,0.87,195.70711,1.82167,8205.46,2788.37,4.2,2.22,11.9,-0.335,18.67,20.06,04a59605o0687o,0.7417212433863742,57.0,23.0,False
59605.347285,-20.46,0.913,-24,22,o,0,0.95,195.70711,1.82167,8363.16,2870.26,4.51,2.35,-8.8,-0.284,18.7,20.07,04a59605o0701o,0.8441564430929954,-24.0,22.0,False
59605.35946,22.77,8.692,3,25,o,0,1.03,195.70711,1.82167,8570.56,2761.52,3.41,2.04,-1.4,-0.36,18.62,19.83,04a59605o0726o,0.03133167287199585,3.0,25.0,False
59605.607726,20.371,0.555,26,14,o,0,1.12,195.70711,1.82167,9905.78,3127.93,2.78,2.64,-53.6,-0.494,19.28,20.54,01a59605o0872o,0.8481074930966298,26.0,14.0,False
59605.609567,20.427,0.541,24,13,o,0,1.71,195.70711,1.82167,9885.52,3087.54,2.83,2.62,-57.3,-0.496,19.27,20.53,01a59605o0876o,0.8764105401327577,24.0,13.0,False
59605.612344,20.789,0.798,18,14,o,0,1.5,195.70711,1.82167,9947.42,3165.24,2.9,2.68,-55.5,-0.485,19.24,20.55,01a59605o0882o,0.919103403668029,18.0,14.0,False
59605.620329,24.985,38.5,0,14,o,0,1.24,195.70711,1.82167,9967.59,3043.81,2.87,2.61,-60.6,-0.506,19.29,20.57,01a59605o0899o,0.0418626816643974,0.0,14.0,False
59606.598931,-19.861,0.264,-41,11,o,0,1.11,195.70711,1.82167,1095.1,1704.79,2.13,2.01,-63.7,-0.467,19.47,20.53,02a59606o0858o,0.08663099951431254,-41.0,11.0,False
59606.600779,-20.493,0.528,-23,12,o,0,0.88,195.70711,1.82167,1114.84,1744.91,2.06,1.97,-57.9,-0.47,19.47,20.53,02a59606o0862o,0.11504166273544408,-23.0,12.0,False
59606.604437,-20.285,0.449,-28,12,o,0,0.57,195.70711,1.82167,1056.69,1667.04,2.07,1.95,-60.6,-0.47,19.48,20.57,02a59606o0870o,0.17127878725426154,-28.0,12.0,False
59606.609497,21.182,0.962,12,12,o,0,1.39,195.70711,1.82167,1037.46,1784.11,2.2,2.07,-60.8,-0.453,19.37,20.56,02a59606o0881o,0.2490698888725767,12.0,12.0,False
59607.590604,21.506,0.915,9,8,o,0,1.36,195.70711,1.82167,1096.03,1707.5,1.98,1.84,-55.9,-0.481,19.6,20.76,02a59607o0846o,0.33234941412563773,9.0,8.0,False
59607.593804,21.423,1.238,10,12,o,0,0.95,195.70711,1.82167,1116.31,1746.85,1.93,1.83,-59.2,-0.485,19.65,20.75,02a59607o0853o,0.3815453677461022,10.0,12.0,False
59607.613255,-21.186,0.863,-12,10,o,0,0.96,195.70711,1.82167,1055.72,1667.39,2.03,1.84,-58.7,-0.477,19.54,20.72,02a59607o0894o,0.6805798971578623,-12.0,10.0,False
59607.621057,21.953,1.917,6,12,o,0,1.02,195.70711,1.82167,1036.76,1785.55,2.03,1.87,-58.5,-0.48,19.57,20.72,02a59607o0911o,0.8005257816101476,6.0,12.0,False
59608.590226,-21.602,1.652,-8,14,o,0,0.73,195.70711,1.82167,5673.7,9019.1,2.84,2.68,-41.7,-0.471,19.39,20.98,01a59608o0838o,0.700273652403174,-8.0,14.0,False
59608.592548,20.71,0.607,19,12,o,0,1.51,195.70711,1.82167,5656.09,8983.6,2.78,2.67,-45.3,-0.473,19.41,20.97,01a59608o0843o,0.7359714662622368,19.0,12.0,False
59608.610104,-21.558,1.6,-9,14,o,0,0.95,195.70711,1.82167,5721.29,9053.39,3.13,3.0,-44.4,-0.448,19.27,21.0,01a59608o0880o,0.005872766862986362,-9.0,14.0,False
59608.613398,23.943,11.8,1,11,o,0,1.0,195.70711,1.82167,5739.92,8935.32,2.94,2.81,-46.1,-0.459,19.34,20.99,01a59608o0887o,0.056513851663208735,1.0,11.0,False
59610.586508,-21.208,0.743,-12,9,o,0,1.03,195.70711,1.82167,4772.53,3762.13,2.32,1.81,33.4,-0.461,19.65,20.99,02a59610o0848o,0.39058512428560366,-12.0,9.0,False
59610.588336,-20.125,0.307,-32,10,o,0,1.33,195.70711,1.82167,4792.02,3799.96,2.26,1.9,35.7,-0.45,19.63,21.01,02a59610o0852o,0.4186883128042976,-32.0,10.0,False
59610.592904,21.477,1.148,9,11,o,0,0.83,195.70711,1.82167,4734.4,3722.65,2.23,1.84,36.4,-0.451,19.68,21.02,02a59610o0862o,0.4889155365636734,9.0,11.0,False
59610.597955,-22.43,2.514,-4,10,o,0,0.98,195.70711,1.82167,4715.11,3840.16,2.23,1.8,32.3,-0.452,19.68,21.04,02a59610o0873o,0.5665682746274139,-4.0,10.0,False
59614.621253,-21.054,0.935,-14,13,o,0,0.74,195.70711,1.82167,4822.89,1564.35,2.78,2.7,-39.5,-0.472,19.51,21.19,01a59614o0897o,0.4196876055634834,-14.0,13.0,False
59614.624483,-24.57,20.0,0,11,o,0,1.24,195.70711,1.82167,4845.34,1603.54,2.8,2.72,-39.4,-0.469,19.46,21.19,01a59614o0904o,0.4693447712935337,0.0,11.0,False
59614.631272,21.825,1.692,7,11,o,0,0.86,195.70711,1.82167,4789.54,1527.43,2.73,2.65,-44.1,-0.481,19.52,21.16,01a59614o0918o,0.5737170616590694,7.0,11.0,False
59614.664951,-20.256,0.477,-29,14,o,0,1.13,195.70711,1.82167,4793.65,1646.15,2.88,2.81,-61.0,-0.471,19.19,20.52,01a59614o0989o,0.09148909991077035,-29.0,14.0,False
59618.553554,21.476,1.235,9,12,o,0,1.05,195.70711,1.82167,5694.68,4854.29,2.88,2.7,-36.9,-0.459,19.43,21.13,01a59618o0765o,0.8738431262831887,9.0,12.0,False
59618.556787,-21.325,1.133,-11,12,o,0,0.84,195.70711,1.82167,5676.62,4817.6,2.83,2.71,-27.2,-0.458,19.43,21.1,01a59618o0772o,0.9235464132353833,-11.0,12.0,False
59618.562321,-21.226,0.968,-12,11,o,0,1.01,195.70711,1.82167,5735.69,4892.79,2.91,2.75,-38.1,-0.476,19.41,21.13,01a59618o0784o,0.00862466549162986,-12.0,11.0,False
59618.57016,-23.198,5.091,-2,10,o,0,1.11,195.70711,1.82167,5752.3,4772.93,2.77,2.62,-48.0,-0.476,19.5,21.19,01a59618o0801o,0.12913937823850466,-2.0,10.0,False
59622.556687,20.542,0.686,22,15,o,0,0.96,195.70711,1.82167,5697.15,4849.05,2.84,2.72,-58.5,-0.466,19.19,20.51,01a59622o0736o,0.41695108062845676,22.0,15.0,False
59622.560918,-22.011,2.152,-6,12,o,0,1.44,195.70711,1.82167,5676.76,4810.66,2.75,2.64,-51.7,-0.47,19.25,20.54,01a59622o0745o,0.48199735566853746,-6.0,12.0,False
59622.566168,23.807,12.333,1,13,o,0,1.17,195.70711,1.82167,5736.78,4889.14,2.79,2.75,-28.3,-0.463,19.24,20.59,01a59622o0756o,0.5627094670159394,1.0,13.0,False
59622.571263,-20.675,0.694,-20,14,o,0,1.08,195.70711,1.82167,5753.11,4771.74,2.77,2.73,-34.1,-0.467,19.25,20.66,01a59622o0767o,0.6410386494474143,-20.0,14.0,False
59624.597907,20.333,0.548,27,15,o,0,0.76,195.70711,1.82167,5547.48,973.57,1.94,1.83,-66.0,-0.55,19.25,19.92,02a59624o0354o,0.7981274789685991,27.0,15.0,False
59624.601127,20.493,0.554,23,13,o,0,0.86,195.70711,1.82167,5527.39,932.25,1.94,1.81,-61.5,-0.473,19.25,19.92,02a59624o0361o,0.8476309072915013,23.0,13.0,False
59624.625391,-20.487,0.624,-23,14,o,0,0.95,195.70711,1.82167,5582.92,1009.93,1.98,1.85,-58.6,-0.463,19.25,19.98,02a59624o0410o,0.22065922570732135,-23.0,14.0,False
59624.630876,-21.311,1.272,-11,14,o,0,0.98,195.70711,1.82167,5602.37,891.96,1.97,1.83,-61.0,-0.463,19.24,20.0,02a59624o0421o,0.3049841650041179,-11.0,14.0,False
59627.225237,19.669,0.719,49,35,o,0,1.57,195.70711,1.82167,7542.46,8913.29,2.51,2.21,-4.0,-0.414,18.08,18.28,04a59627o0416o,0.19000399705900695,49.0,30.0,True
59627.22847,22.68,14.632,3,45,o,0,0.85,195.70711,1.82167,7521.49,8873.67,2.55,2.26,1.6,-0.372,18.12,18.34,04a59627o0423o,0.23970728401120164,3.0,30.0,True
59627.233478,-20.618,2.222,-20,46,o,0,0.93,195.70711,1.82167,7579.2,8951.48,2.58,2.24,1.2,-0.407,18.11,18.33,04a59627o0434o,0.3166989514479224,-20.0,30.0,True
59627.243882,-19.719,0.751,-47,35,o,0,1.24,195.70711,1.82167,7602.36,8833.84,2.21,2.14,-31.8,-0.39,18.26,18.46,04a59627o0455o,0.476647295705256,-47.0,30.0,True
59632.6146,22.555,4.111,4,14,o,0,1.39,195.70711,1.82167,3787.47,4949.13,2.52,2.01,44.7,-0.427,19.15,20.0,02a59632o0828o,0.04464532784105088,4.0,14.0,False
59632.618258,22.203,3.353,5,16,o,0,1.03,195.70711,1.82167,3767.57,4912.15,2.58,2.17,48.2,-0.415,19.1,19.98,02a59632o0836o,0.10088245235986834,5.0,16.0,False
59632.625324,-20.758,0.91,-18,16,o,0,1.06,195.70711,1.82167,3823.92,4988.42,2.53,2.12,47.3,-0.425,19.11,19.96,02a59632o0851o,0.209513267449245,-18.0,16.0,False
59632.644153,-20.446,0.641,-24,15,o,0,1.09,195.70711,1.82167,3845.77,4874.62,2.56,2.23,46.9,-0.413,19.04,19.89,02a59632o0891o,0.4989853333802919,-24.0,15.0,False
59634.517133,-21.169,1.078,-12,13,o,0,1.07,195.70711,1.82167,1821.07,5111.92,2.96,2.74,-43.5,-0.468,19.27,20.76,01a59634o0672o,0.2936844693778567,-12.0,13.0,False
59634.538528,21.164,1.056,12,13,o,0,1.29,195.70711,1.82167,1800.82,5068.93,3.21,3.05,-47.0,-0.454,19.18,20.75,01a59634o0718o,0.6226055405600771,12.0,13.0,False
59634.555782,24.952,38.5,0,15,o,0,0.91,195.70711,1.82167,8680.01,5415.45,2.9,2.79,-59.5,-0.459,19.28,20.66,01a59634o0755o,0.8878639731428327,0.0,15.0,False
59634.561837,22.064,2.905,5,16,o,0,1.45,195.70711,1.82167,8664.23,5531.47,3.43,3.4,-67.6,-0.409,19.07,20.63,01a59634o0768o,0.9809519416268895,5.0,16.0,False
59635.284624,-21.491,1.5,-9,14,o,0,1.16,195.70711,1.82167,9507.49,8813.68,2.25,1.92,2.0,-0.461,19.51,20.8,04a59635o0616o,0.09288810985842935,-9.0,14.0,False
59635.287325,20.143,0.394,32,13,o,0,1.56,195.70711,1.82167,9488.43,8774.42,2.24,1.9,0.3,-0.462,19.49,20.77,04a59635o0622o,0.13441256943495083,32.0,13.0,False
59635.29242,21.724,1.554,7,12,o,0,1.85,195.70711,1.82167,9547.71,8852.56,2.21,1.84,-0.7,-0.43,19.42,20.77,04a59635o0633o,0.21274175186642583,7.0,12.0,False
59635.304367,22.216,2.564,5,12,o,0,1.03,195.70711,1.82167,9574.22,8733.44,2.02,1.76,-6.3,-0.466,19.46,20.74,04a59635o0659o,0.39641176999289385,5.0,12.0,False
59638.487564,-25.799,89.0,0,16,o,0,0.81,195.70711,1.82167,1818.55,5112.36,2.77,2.56,-46.5,-0.501,19.35,20.8,01a59638o0614o,0.3340405251161574,0.0,16.0,False
59638.489386,-21.052,1.039,-14,14,o,0,0.84,195.70711,1.82167,1799.63,5074.63,2.8,2.65,-51.5,-0.493,19.35,20.81,01a59638o0618o,0.36205147119056247,-14.0,14.0,False
59638.493945,21.305,1.172,11,13,o,0,0.75,195.70711,1.82167,1858.91,5149.98,2.73,2.52,-40.8,-0.504,19.37,20.79,01a59638o0628o,0.4321403313953636,11.0,13.0,False
59638.499865,-22.023,2.125,-6,12,o,0,1.14,195.70711,1.82167,1876.93,5031.76,2.78,2.59,-38.0,-0.5,19.34,20.79,01a59638o0641o,0.5231528455540724,-6.0,12.0,False
59642.541877,21.652,1.282,8,10,o,0,1.55,195.70711,1.82167,7066.65,9478.24,2.96,2.88,-56.6,-0.459,19.48,21.32,01a59642o0712o,0.6639762629101371,8.0,10.0,False
59642.545526,-20.415,0.484,-25,12,o,0,1.34,195.70711,1.82167,7088.36,9516.82,2.91,2.82,-50.8,-0.467,19.48,21.31,01a59642o0720o,0.7200750237625213,-25.0,12.0,False
59642.552216,20.681,0.656,19,13,o,0,1.11,195.70711,1.82167,7030.07,9440.47,3.06,2.97,-58.6,-0.455,19.42,21.29,01a59642o0734o,0.8229253142447251,19.0,13.0,False
59642.581313,-20.544,0.528,-22,12,o,0,0.86,195.70711,1.82167,7018.43,9559.15,2.96,2.87,-72.4,-0.462,19.45,21.23,01a59642o0793o,0.27025489647890144,-22.0,12.0,False
59646.518437,21.608,2.31,8,19,o,0,1.03,195.70711,1.82167,7064.6,9474.53,3.23,3.07,49.5,-0.434,19.07,20.69,01a59646o0532o,0.7985579434979562,8.0,19.0,False
59646.5218,21.331,1.6,11,17,o,0,0.84,195.70711,1.82167,7086.18,9513.44,3.3,3.13,51.0,-0.416,19.16,20.8,01a59646o0539o,0.8502598160719248,11.0,17.0,False
59646.527964,20.064,0.542,34,18,o,0,1.07,195.70711,1.82167,7027.29,9435.41,2.98,2.86,45.7,-0.449,18.93,20.5,01a59646o0552o,0.9450235217346029,34.0,18.0,False
59646.544792,-20.149,0.743,-32,24,o,0,0.83,195.70711,1.82167,7015.27,9551.94,2.88,2.83,64.5,-0.462,18.8,20.28,01a59646o0588o,0.20373274289816237,-32.0,24.0,False
59650.537782,23.338,7.7,2,13,o,0,1.12,195.70711,1.82167,815.3,9433.02,2.76,2.4,-49.2,-0.516,19.41,20.9,01a59650o0687o,0.5909048979703594,2.0,13.0,False
59650.54143,-20.345,0.51,-26,14,o,0,1.47,195.70711,1.82167,836.6,9471.45,2.91,2.54,-43.3,-0.497,19.38,20.94,01a59650o0695o,0.6469882850820288,-26.0,14.0,False
59650.573794,-20.557,0.68,-22,15,o,0,0.9,195.70711,1.82167,785.68,9396.26,2.82,2.39,-49.2,-0.518,19.39,20.88,01a59650o0765o,0.1445438612289861,-22.0,15.0,False
59650.586289,-20.881,0.882,-16,14,o,0,1.15,195.70711,1.82167,765.98,9514.59,2.81,2.43,-52.1,-0.522,19.38,20.83,01a59650o0792o,0.3366386863588471,-16.0,14.0,False
59654.415834,19.414,0.832,62,52,o,0,1.53,195.70711,1.82167,9733.08,1154.38,2.77,2.52,-54.9,-0.528,17.98,18.39,01a59654o0421o,0.21105064098337717,62.0,30.0,True
59654.421766,19.692,0.701,48,34,o,0,1.12,195.70711,1.82167,9791.35,1225.59,2.85,2.51,-54.0,-0.508,18.39,18.82,01a59654o0434o,0.30224764003066373,48.0,30.0,True
59654.427245,-20.13,1.063,-32,34,o,0,1.49,195.70711,1.82167,9811.54,1108.26,2.92,2.62,-54.8,-0.502,18.32,18.84,01a59654o0446o,0.3864803368831714,-32.0,30.0,True
59660.527796,-21.553,10.378,-9,90,o,0,0.96,195.70711,1.82167,1651.48,1155.71,1.95,1.87,-84.8,-0.533,17.29,17.44,02a59660o0639o,0.17473787774930385,-9.0,30.0,True
59660.530997,-21.196,5.939,-12,72,o,0,0.99,195.70711,1.82167,1632.68,1118.51,1.92,1.81,-52.8,-0.535,17.48,17.68,02a59660o0646o,0.22394920511048316,-12.0,30.0,True
59660.536978,-21.531,3.927,-9,35,o,0,0.89,195.70711,1.82167,1692.3,1196.85,1.93,1.78,44.7,-0.479,18.55,19.2,02a59660o0659o,0.31589951711721964,-9.0,30.0,True
59660.548913,-21.343,1.643,-10,17,o,0,0.77,195.70711,1.82167,1711.72,1080.42,1.9,1.83,61.6,-0.489,19.01,19.61,02a59660o0685o,0.49938505046696857,-10.0,17.0,False
59662.554677,-22.053,3.033,-6,17,o,0,0.88,195.70711,1.82167,6657.65,3660.57,2.83,2.71,-59.4,-0.461,19.11,20.27,01a59662o0381o,0.3354702824775957,-6.0,17.0,False
59662.563866,20.44,0.704,24,17,o,0,0.71,195.70711,1.82167,6679.4,3699.74,2.79,2.67,-58.9,-0.468,19.1,20.23,01a59662o0401o,0.4767395380305152,24.0,17.0,False
59662.567993,-20.863,1.076,-16,18,o,0,0.94,195.70711,1.82167,6619.27,3623.36,2.77,2.69,-59.3,-0.466,19.09,20.19,01a59662o0410o,0.5401869444836899,-16.0,18.0,False
59662.583398,20.316,0.633,27,17,o,0,1.06,195.70711,1.82167,6604.25,3743.19,2.78,2.68,-58.1,-0.468,19.07,20.16,01a59662o0443o,0.7770193401045992,27.0,17.0,False
59663.277635,-20.894,0.755,-16,12,o,0,0.96,195.70711,1.82167,6801.87,5605.82,1.97,1.71,-19.8,-0.439,19.37,20.53,04a59663o0618o,0.4500353594764995,-16.0,12.0,False
59663.286353,21.736,1.356,7,10,o,0,1.9,195.70711,1.82167,6824.54,5638.87,1.98,1.69,-22.5,-0.444,19.36,20.58,04a59663o0637o,0.5840635857254908,7.0,10.0,False
59663.294914,-21.71,1.194,-8,9,o,0,2.35,195.70711,1.82167,6769.34,5555.97,1.99,1.76,-28.1,-0.444,19.31,20.56,04a59663o0655o,0.7156781353534082,-8.0,9.0,False
59663.298922,-21.921,1.863,-6,12,o,0,1.46,195.70711,1.82167,6751.48,5669.71,2.13,1.83,-25.3,-0.458,19.29,20.53,04a59663o0663o,0.777296067332672,-6.0,12.0,False
59666.554677,-21.323,1.185,-11,13,o,0,1.29,195.70711,1.82167,3062.57,7811.22,2.74,2.46,-44.9,-0.488,19.35,20.68,01a59666o0448o,0.8304123234947158,-11.0,13.0,False
59666.564028,20.691,0.64,19,12,o,0,1.2,195.70711,1.82167,3085.4,7850.68,2.77,2.51,-45.3,-0.485,19.34,20.69,01a59666o0468o,0.9741721242604245,19.0,12.0,False
59666.576474,-20.615,0.685,-21,14,o,0,1.32,195.70711,1.82167,3026.6,7776.18,3.01,2.67,-42.4,-0.457,19.21,20.61,01a59666o0495o,0.1655136364308356,-21.0,14.0,False
59666.584719,20.813,0.864,17,15,o,0,1.33,195.70711,1.82167,3008.47,7893.48,2.98,2.73,-44.9,-0.459,19.16,20.51,01a59666o0513o,0.2922700856707517,17.0,15.0,False
59667.189874,21.504,0.944,9,9,o,0,1.86,195.70711,1.82167,3696.92,3022.49,1.92,1.79,72.5,-0.447,19.53,21.14,04a59667o0480o,0.5957629984515945,9.0,9.0,False
59667.192607,-20.883,0.704,-16,11,o,0,1.04,195.70711,1.82167,3676.58,2983.68,2.01,1.95,-3.4,-0.458,19.52,21.09,04a59667o0486o,0.6377794175072727,-16.0,11.0,False
59667.197622,-21.3,0.86,-11,9,o,0,0.99,195.70711,1.82167,3739.41,3058.85,1.92,1.83,71.2,-0.432,19.53,21.16,04a59667o0497o,0.7148787011289972,-11.0,9.0,False
59667.219117,-20.399,0.387,-25,10,o,0,1.38,195.70711,1.82167,6809.54,7662.01,2.16,1.95,-54.9,-0.426,19.5,21.15,04a59667o0544o,0.045337145935264396,-25.0,10.0,False
59670.42445,-21.941,2.059,-6,12,o,0,1.16,195.70711,1.82167,7497.24,2783.33,2.78,2.66,-51.1,-0.486,19.38,20.81,01a59670o0464o,0.32327891019537247,-6.0,12.0,False
59670.426271,22.065,2.167,5,12,o,0,1.23,195.70711,1.82167,7477.72,2744.79,2.81,2.7,-47.1,-0.479,19.35,20.81,01a59670o0468o,0.3512744825290627,5.0,12.0,False
59670.429469,-23.843,13.333,-1,14,o,0,0.99,195.70711,1.82167,7536.52,2820.22,2.75,2.65,-43.6,-0.481,19.38,20.84,01a59670o0475o,0.4004396887799562,-1.0,14.0,False
59670.435851,20.848,0.817,17,14,o,0,0.86,195.70711,1.82167,7554.62,2701.47,2.79,2.68,-57.2,-0.48,19.37,20.86,01a59670o0489o,0.4985548687998772,17.0,14.0,False
59675.167241,-20.668,0.585,-20,12,o,0,1.18,195.70711,1.82167,5627.31,2922.12,2.31,2.06,-21.2,-0.487,19.4,20.98,04a59675o0461o,0.23769332467461815,-20.0,12.0,False
59675.168591,20.602,0.515,21,11,o,0,1.13,195.70711,1.82167,5608.96,2883.07,2.1,1.91,-33.7,-0.482,19.45,21.05,04a59675o0464o,0.2584478675925215,21.0,11.0,False
59675.171294,-22.227,2.147,-5,10,o,0,1.67,195.70711,1.82167,5667.5,2960.17,2.21,1.96,-24.2,-0.492,19.43,20.99,04a59675o0470o,0.3000030746504726,-5.0,10.0,False
59675.180821,21.637,1.396,8,11,o,0,1.38,195.70711,1.82167,5691.66,2842.86,2.34,2.04,-10.5,-0.503,19.38,20.96,04a59675o0491o,0.4464686528871193,8.0,11.0,False
59679.154343,21.331,1.227,11,13,o,0,1.12,195.70711,1.82167,5632.56,2924.54,1.94,1.82,-38.2,-0.478,19.22,20.38,04a59679o0435o,0.5343449250672632,11.0,13.0,False
59679.157075,21.497,1.579,9,14,o,0,1.14,195.70711,1.82167,5612.91,2886.0,2.02,1.84,-28.4,-0.492,19.25,20.37,04a59679o0441o,0.5763459704940852,9.0,14.0,False
59679.162053,-22.74,5.115,-3,15,o,0,0.94,195.70711,1.82167,5673.76,2961.98,1.96,1.8,-36.3,-0.492,19.26,20.51,04a59679o0452o,0.6528764258212202,-3.0,15.0,False
59679.18673,-20.989,0.724,-15,11,o,0,0.95,195.70711,1.82167,4871.21,7758.39,1.97,1.73,-61.9,-0.411,19.36,20.63,04a59679o0506o,0.03225409702694392,-15.0,11.0,False
59682.373564,22.077,5.345,5,29,o,0,1.17,195.70711,1.82167,1690.83,3173.86,2.9,2.56,-45.9,-0.527,18.49,19.19,01a59682o0315o,0.025797128114013836,5.0,29.0,False
59682.37676,-19.892,0.844,-40,34,o,0,1.21,195.70711,1.82167,1670.94,3135.14,2.92,2.55,-47.4,-0.518,18.47,19.02,01a59682o0322o,0.07493158677161908,-40.0,30.0,True
59682.379954,-20.711,1.718,-19,32,o,0,0.91,195.70711,1.82167,1730.85,3211.15,2.88,2.56,-46.5,-0.512,18.57,19.24,01a59682o0329o,0.12403529805965335,-19.0,30.0,True
59682.387314,20.787,1.677,18,30,o,0,1.04,195.70711,1.82167,1747.07,3092.22,2.89,2.57,-42.5,-0.519,18.59,19.26,01a59682o0345o,0.23718599135316412,18.0,30.0,False
59688.40569,-22.369,7.361,-4,30,o,0,1.31,195.70711,1.82167,3096.77,8636.32,2.21,1.97,25.5,-0.435,18.7,19.11,02a59688o0396o,0.7621068166151123,-4.0,30.0,False
